"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002945976158","1","0","920.625","-43.5","6.22182607566416","356.484375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946008807","1","0","920.625","-43.5","6.22182607566416","356.484375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002946033905","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946074334","1","0","920.625","-43.5","6.21569015251262","356.1328125",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002946088784","1","0","920.625","-43.5","6.21569015251262","356.1328125",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002946128671","1","0","920.625","-43.5","6.22182607566416","356.484375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.25","1434002946148187","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","3.81","1434002946183128","1","0","920.625","-43.5","6.19114645990645","354.7265625",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946207500","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946240885","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946266029","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946289009","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946317354","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002946342061","1","0","920.625","-43.5","6.22182607566416","356.484375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","4.06","1434002946366624","1","0","920.625","-43.5","6.19114645990645","354.7265625",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.56","1434002946402913","1","0","920.625","-43.5","6.24023384511879","357.5390625",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946427349","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.50","1434002946454738","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946481073","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946511775","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","2.56","1434002946535475","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.56","1434002946572019","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946589603","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.25","1434002946630309","1","0","920.625","-43.5","6.24636976827033","357.890625",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946654086","1","0","920.625","-43.5","6.24023384511879","357.5390625",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","2.56","1434002946675710","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.88","1434002946707737","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.19","1434002946741270","1","0","920.625","-43.5","6.2279619988157","356.8359375",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","0.56","1434002946762845","1","0","920.625","-43.5","6.23409792196725","357.1875",""
"EEEE EEEE EEEE EEEE EEEE 4B2C","1.81","1434002946793417","1","0","920.625","-43.5","6.22182607566416","356.484375",""
