"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999731785017","1","0","924.375","-62","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.88","1414999731789601","1","0","924.375","-47.5","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999731795077","1","0","924.375","-57","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999731800567","1","0","924.375","-58","1.96349540849362","112.5",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999731805250","1","0","924.375","-59.5","0.392699081698724","22.5",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.56","1414999731809236","1","0","924.375","-52.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.25","1414999731815388","1","0","924.375","-50.5","4.55285497844458","260.859375",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.56","1414999731818839","1","0","924.375","-52.5","1.32535940073319","75.9375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.00","1414999731822332","1","0","924.375","-63.5","0.552233083638831","31.640625",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999731825693","1","0","924.375","-59","0.0797670009700533","4.5703125",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999731837784","1","0","924.375","-58","5.09281621578033","291.796875",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.88","1414999731843933","1","0","924.375","-48","3.55269950474315","203.5546875",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.19","1414999731850357","1","0","924.375","-59","0.0552233083638831","3.1640625",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.31","1414999731854260","1","0","924.375","-63.5","0.546097160487288","31.2890625",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999731857594","1","0","924.375","-52.5","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999731863075","1","0","924.375","-57","6.15433092099719","352.6171875",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.00","1414999731866493","1","0","924.375","-59.5","0.42951462060798","24.609375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.56","1414999731870464","1","0","924.375","-62.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999731874811","1","0","924.375","-51","1.44807786376405","82.96875",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999731878241","1","0","924.375","-52.5","1.31308755443011","75.234375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999731898179","1","0","924.375","-52","4.43013651541373","253.828125",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999731902800","1","0","924.375","-59.5","0.386563158547182","22.1484375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999731910905","1","0","924.375","-57","6.12978722839102","351.2109375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999731914578","1","0","924.375","-51","1.42967009430942","81.9140625",""
"ABAB ABAB ABAB ABAB ABAB 3125","4.25","1414999731918596","1","0","924.375","-63.5","3.64473835201628","208.828125",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.88","1414999731923404","1","0","924.375","-58","1.96963133164516","112.8515625",""
"ABAB ABAB ABAB ABAB ABAB 0016","4.06","1414999731926745","1","0","924.375","-58.5","0.0613592315154256","3.515625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999731930047","1","0","924.375","-47.5","0.417242774304894","23.90625",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.56","1414999731933524","1","0","924.375","-52.5","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999731939716","1","0","924.375","-62","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999731951259","1","0","924.375","-52","4.42400059226219","253.4765625",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.81","1414999731961434","1","0","924.375","-58.5","0.0674951546669682","3.8671875",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999731964708","1","0","924.375","-63.5","0.552233083638831","31.640625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999731968722","1","0","924.375","-47.5","0.417242774304894","23.90625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.00","1414999731972194","1","0","924.375","-51","1.43580601746096","82.265625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999731975504","1","0","924.375","-58","5.08668029262879","291.4453125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1414999731978739","1","0","924.375","-52.5","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1414999731982098","1","0","924.375","-57","6.11751538208794","350.5078125",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.13","1414999731985560","1","0","924.375","-62.5","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999731989498","1","0","924.375","-59.5","0.411106851153352","23.5546875",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1414999732012370","1","0","924.375","-63.5","0.546097160487288","31.2890625",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.44","1414999732017902","1","0","924.375","-52","4.42400059226219","253.4765625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.94","1414999732021137","1","0","924.375","-52.5","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999732026969","1","0","924.375","-59.5","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.31","1414999732031520","1","0","924.375","-51","4.56512682474767","261.5625",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.50","1414999732036758","1","0","924.375","-47.5","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.88","1414999732040139","1","0","924.375","-58.5","0.110446616727766","6.328125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.56","1414999732044313","1","0","924.375","-57","6.10524353578485","349.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999732050468","1","0","924.375","-58","1.93895171588745","111.09375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999732055323","1","0","924.375","-62.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999732068050","1","0","924.375","-58.5","0.110446616727766","6.328125",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999732072013","1","0","924.375","-59.5","0.42951462060798","24.609375",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.56","1414999732075381","1","0","924.375","-52","4.43013651541373","253.828125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999732085417","1","0","924.375","-47.5","0.417242774304894","23.90625",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.13","1414999732088898","1","0","924.375","-62.5","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999732093100","1","0","924.375","-51","4.55285497844458","260.859375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999732096487","1","0","924.375","-58","5.10508806208341","292.5",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.81","1414999732100410","1","0","924.375","-52.5","4.90873852123405","281.25",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999732105849","1","0","924.375","-57","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 3125","3.19","1414999732109768","1","0","924.375","-63.5","3.66314612147091","209.8828125",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999732130362","1","0","924.375","-59.5","0.392699081698724","22.5",""
