"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999595035206","1","0","924.375","-64","0.484737928971863","27.7734375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999595038757","1","0","924.375","-52.5","4.48535982377761","256.9921875",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.25","1414999595042720","1","0","924.375","-52","4.87805890547634","279.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.56","1414999595048695","1","0","924.375","-59","0.0552233083638831","3.1640625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999595053411","1","0","924.375","-51.5","1.50330117212793","86.1328125",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999595058689","1","0","924.375","-57.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999595065979","1","0","924.375","-48","3.47906842692463","199.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999595078241","1","0","924.375","-62.5","5.04372883056799","288.984375",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999595081562","1","0","924.375","-61","0.582912699396544","33.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.81","1414999595086236","1","0","924.375","-57.5","1.93281579273591","110.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.81","1414999595104672","1","0","924.375","-59","0.0306796157577128","1.7578125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.19","1414999595108009","1","0","924.375","-52","1.74260217503809","99.84375",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.56","1414999595111313","1","0","924.375","-48","3.49134027322772","200.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999595115874","1","0","924.375","-61","0.552233083638831","31.640625",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.81","1414999595119899","1","0","924.375","-57.5","6.10524353578485","349.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.88","1414999595124450","1","0","924.375","-64","3.5895150436524","205.6640625",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.19","1414999595127837","1","0","924.375","-57.5","1.94508763903899","111.4453125",""
