"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999198165178","1","0","924.375","-58","5.01304921481028","287.2265625",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999198169818","1","0","924.375","-48","0.319068003880213","18.28125",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.25","1414999198173207","1","0","924.375","-52.5","4.47922390062607","256.640625",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.00","1414999198177092","1","0","924.375","-64","3.6324665057132","208.125",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.13","1414999198181871","1","0","924.375","-52.5","1.37444678594553","78.75",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.50","1414999198186630","1","0","924.375","-57.5","6.00093284220863","343.828125",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999198190610","1","0","924.375","-52.5","4.84124336656708","277.3828125",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999198197137","1","0","924.375","-59","0.159534001940107","9.140625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999198200538","1","0","924.375","-62.5","0.47860200582032","27.421875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999198213969","1","0","924.375","-63.5","4.84737928971863","277.734375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999198232813","1","0","924.375","-52.5","1.32535940073319","75.9375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999198236933","1","0","924.375","-52.5","1.38671863224862","79.453125",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.56","1414999198242979","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.56","1414999198246284","1","0","924.375","-58","1.90827210012974","109.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999198250234","1","0","924.375","-63.5","4.83510744341554","277.03125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999198256188","1","0","924.375","-48","3.47293250377309","198.984375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999198261638","1","0","924.375","-64","3.63860242886474","208.4765625",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.00","1414999198270244","1","0","924.375","-59","0.177941771394734","10.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999198273565","1","0","924.375","-57.5","6.05615615057251","346.9921875",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999198277025","1","0","924.375","-62.5","0.497009775274948","28.4765625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999198297256","1","0","924.375","-52","1.39285455540016","79.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.81","1414999198301429","1","0","924.375","-57","6.01934061166326","344.8828125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999198305971","1","0","924.375","-63.5","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999198309423","1","0","924.375","-52.5","1.32535940073319","75.9375",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999198314042","1","0","924.375","-48","3.49134027322772","200.0390625",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.13","1414999198317338","1","0","924.375","-52","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.63","1414999198321890","1","0","924.375","-64","0.497009775274948","28.4765625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999198328856","1","0","924.375","-58","5.02532106111336","287.9296875",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.00","1414999198332873","1","0","924.375","-58.5","0.177941771394734","10.1953125",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999198340268","1","0","924.375","-62.5","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.00","1414999198353861","1","0","924.375","-59","0.171805848243192","9.84375",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999198357833","1","0","924.375","-52.5","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999198361845","1","0","924.375","-57","6.04388430426943","346.2890625",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1414999198368824","1","0","924.375","-52.5","1.33763124703628","76.640625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999198376995","1","0","924.375","-48","3.48520435007618","199.6875",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.31","1414999198381114","1","0","924.375","-52","1.38671863224862","79.453125",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.88","1414999198384500","1","0","924.375","-58","1.87145656122048","107.2265625",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.88","1414999198387781","1","0","924.375","-63.5","4.828971520264","276.6796875",""
"ABAB ABAB ABAB ABAB ABAB 0015","4.06","1414999198391380","1","0","924.375","-62.5","0.466330159517235","26.71875",""
"ABAB ABAB ABAB ABAB ABAB 3125","-1.63","1414999198394675","1","0","924.375","-64","3.66314612147091","209.8828125",""
