"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.88","1414999557626929","1","0","924.375","-61.5","0.595184545699629","34.1015625",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.50","1414999557631078","1","0","924.375","-59","0.042951462060798","2.4609375",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999557635761","1","0","924.375","-57.5","1.96349540849362","112.5",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999557644140","1","0","924.375","-62.5","4.95782590644639","284.0625",""
"ABAB ABAB ABAB ABAB ABAB 3125","3.19","1414999557648003","1","0","924.375","-64","3.5895150436524","205.6640625",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999557651433","1","0","924.375","-52.5","4.49149574692916","257.34375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.63","1414999557667189","1","0","924.375","-52","1.5278448647341","87.5390625",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999557676918","1","0","924.375","-59","0.0552233083638831","3.1640625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1414999557680274","1","0","924.375","-52","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.19","1414999557683680","1","0","924.375","-48","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.25","1414999557687127","1","0","924.375","-52.5","4.4976316700807","257.6953125",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.50","1414999557690629","1","0","924.375","-57.5","6.11137945893639","350.15625",""
"ABAB ABAB ABAB ABAB ABAB 0015","4.06","1414999557694028","1","0","924.375","-61.5","0.570640853093458","32.6953125",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999557697516","1","0","924.375","-57.5","1.99417502425133","114.2578125",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.25","1414999557701017","1","0","924.375","-62.5","4.97623367590102","285.1171875",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.25","1414999557704514","1","0","924.375","-64.5","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.81","1414999557724424","1","0","924.375","-64","0.466330159517235","26.71875",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.19","1414999557729123","1","0","924.375","-59","0.0184077694546277","1.0546875",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.56","1414999557733114","1","0","924.375","-48","0.337475773334841","19.3359375",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999557736415","1","0","924.375","-61.5","0.564504929941916","32.34375",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.25","1414999557743635","1","0","924.375","-62","4.95782590644639","284.0625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999557747513","1","0","924.375","-52","1.5278448647341","87.5390625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999557753579","1","0","924.375","-52","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999557758354","1","0","924.375","-52.5","4.49149574692916","257.34375",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.88","1414999557764964","1","0","924.375","-57.5","5.12963175468958","293.90625",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999557774475","1","0","924.375","-57.5","6.11137945893639","350.15625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.94","1414999557788897","1","0","924.375","-52","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999557794988","1","0","924.375","-48","0.343611696486384","19.6875",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999557798288","1","0","924.375","-61.5","0.595184545699629","34.1015625",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999557801649","1","0","924.375","-59","0.0674951546669682","3.8671875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999557805137","1","0","924.375","-52.5","1.34990309333936","77.34375",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.88","1414999557813090","1","0","924.375","-57.5","6.11751538208794","350.5078125",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999557816345","1","0","924.375","-64","3.61405873625857","207.0703125",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999557819802","1","0","924.375","-52","1.50943709527947","86.484375",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999557828161","1","0","924.375","-57.5","5.09895213893187","292.1484375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.81","1414999557831423","1","0","924.375","-62","4.97623367590102","285.1171875",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999557852046","1","0","924.375","-48","3.47906842692463","199.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.88","1414999557858855","1","0","924.375","-62.5","4.97009775274948","284.765625",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.25","1414999557865000","1","0","924.375","-57.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999557868367","1","0","924.375","-57.5","5.09281621578033","291.796875",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1414999557871742","1","0","924.375","-64","0.484737928971863","27.7734375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999557875099","1","0","924.375","-52","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 0015","4.38","1414999557879082","1","0","924.375","-61.5","0.539961237335746","30.9375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.25","1414999557882535","1","0","924.375","-52","1.5278448647341","87.5390625",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.56","1414999557886007","1","0","924.375","-52.5","1.33149532388474","76.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.19","1414999557892312","1","0","924.375","-59","0.0490873852123405","2.8125",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999557906915","1","0","924.375","-61.5","0.570640853093458","32.6953125",""
