"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999642403890","1","0","924.375","-48","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.56","1414999642408442","1","0","924.375","-52.5","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.25","1414999642413030","1","0","924.375","-63","0.460194236365692","26.3671875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999642416357","1","0","924.375","-58.5","1.82850509915968","104.765625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999642419656","1","0","924.375","-60","0.306796157577128","17.578125",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.56","1414999642428325","1","0","924.375","-52.5","1.31308755443011","75.234375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.81","1414999642432947","1","0","924.375","-57","6.08069984317868","348.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.56","1414999642439577","1","0","924.375","-62.5","5.09281621578033","291.796875",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.88","1414999642443650","1","0","924.375","-59.5","3.22135965455985","184.5703125",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999642447800","1","0","924.375","-51","1.4848934026733","85.078125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999642470426","1","0","924.375","-48","3.52815581213697","202.1484375",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.13","1414999642474352","1","0","924.375","-63.5","3.58337912050086","205.3125",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.56","1414999642480065","1","0","924.375","-52.5","1.36831086279399","78.3984375",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.25","1414999642484758","1","0","924.375","-52","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999642490192","1","0","924.375","-58.5","1.90827210012974","109.3359375",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.88","1414999642496213","1","0","924.375","-60.5","0.288388388122501","16.5234375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.94","1414999642499498","1","0","924.375","-51.5","1.46034971006713","83.671875",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999642502878","1","0","924.375","-59","0.122718463030851","7.03125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999642506335","1","0","924.375","-57","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999642509715","1","0","924.375","-62","5.11122398523496","292.8515625",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.88","1414999642530335","1","0","924.375","-58","1.9021361769782","108.984375",""
"ABAB ABAB ABAB ABAB ABAB 0016","4.38","1414999642538675","1","0","924.375","-59","0.0736310778185108","4.21875",""
"ABAB ABAB ABAB ABAB ABAB 0015","3.81","1414999642542134","1","0","924.375","-60.5","0.319068003880213","18.28125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.56","1414999642545491","1","0","924.375","-57","6.09910761263331","349.453125",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999642548772","1","0","924.375","-47.5","0.362019465941011","20.7421875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999642552683","1","0","924.375","-62","5.02532106111336","287.9296875",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.63","1414999642555977","1","0","924.375","-63","3.59565096680394","206.015625",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999642560954","1","0","924.375","-52.5","4.4976316700807","257.6953125",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.88","1414999642566578","1","0","924.375","-52","4.86578705917325","278.7890625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999642570055","1","0","924.375","-51.5","1.46034971006713","83.671875",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.13","1414999642583719","1","0","924.375","-51.5","1.46034971006713","83.671875",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.19","1414999642589759","1","0","924.375","-57","6.10524353578485","349.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.88","1414999642593745","1","0","924.375","-63.5","0.435650543759522","24.9609375",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999642597087","1","0","924.375","-47.5","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999642602215","1","0","924.375","-58.5","0.098174770424681","5.625",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.25","1414999642605559","1","0","924.375","-58","5.05600067687107","289.6875",""
