"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999971414664","1","0","924.375","-56.5","6.03161245796634","345.5859375",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.88","1414999971423514","1","0","924.375","-52","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999971426860","1","0","924.375","-47.5","0.362019465941011","20.7421875",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.00","1414999971431576","1","0","924.375","-64.5","0.638136007760427","36.5625",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999971435028","1","0","924.375","-53","1.33763124703628","76.640625",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.13","1414999971440456","1","0","924.375","-51.5","1.4419419406125","82.6171875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999971444526","1","0","924.375","-58","5.01918513796182","287.578125",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.88","1414999971449346","1","0","924.375","-62","5.09895213893187","292.1484375",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999971454144","1","0","924.375","-60.5","0.362019465941011","20.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999971458832","1","0","924.375","-59","0.122718463030851","7.03125",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.88","1414999971473681","1","0","924.375","-52.5","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.56","1414999971477022","1","0","924.375","-62","5.04986475371953","289.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.56","1414999971482538","1","0","924.375","-65","0.656543777215054","37.6171875",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.19","1414999971485953","1","0","924.375","-51.5","1.45421378691559","83.3203125",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999971489234","1","0","924.375","-60.5","0.355883542789469","20.390625",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999971492552","1","0","924.375","-59","0.116582539879309","6.6796875",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.19","1414999971500590","1","0","924.375","-48","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.81","1414999971503929","1","0","924.375","-57","5.99479691905709","343.4765625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1414999971507256","1","0","924.375","-58","5.04986475371953","289.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999971512754","1","0","924.375","-53","4.47308797747453","256.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.56","1414999971539621","1","0","924.375","-47.5","3.50974804268235","201.09375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999971543685","1","0","924.375","-51.5","1.4419419406125","82.6171875",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.88","1414999971547064","1","0","924.375","-56.5","5.99479691905709","343.4765625",""
"ABAB ABAB ABAB ABAB ABAB 0015","3.50","1414999971550423","1","0","924.375","-60.5","0.325203927031756","18.6328125",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.88","1414999971555874","1","0","924.375","-52.5","1.31308755443011","75.234375",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.25","1414999971559168","1","0","924.375","-65","0.662679700366597","37.96875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999971562458","1","0","924.375","-58","1.86532063806894","106.875",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999971565798","1","0","924.375","-59","0.116582539879309","6.6796875",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.94","1414999971569152","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999971576083","1","0","924.375","-62","5.06827252317416","290.390625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999971590640","1","0","924.375","-51.5","1.44807786376405","82.96875",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.88","1414999971595333","1","0","924.375","-58","5.04372883056799","288.984375",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999971599361","1","0","924.375","-59","0.098174770424681","5.625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.81","1414999971602677","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1414999971605953","1","0","924.375","-65","3.82881604656256","219.375",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999971613373","1","0","924.375","-53","1.30695163127857","74.8828125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999971619983","1","0","924.375","-47.5","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999971623936","1","0","924.375","-60.5","0.355883542789469","20.390625",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999971627298","1","0","924.375","-62","5.08054436947724","291.09375",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.88","1414999971632648","1","0","924.375","-56.5","6.03161245796634","345.5859375",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.25","1414999971665858","1","0","924.375","-53","4.49149574692916","257.34375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999971673505","1","0","924.375","-62","5.09281621578033","291.796875",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999971677835","1","0","924.375","-51.5","1.42353417115788","81.5625",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1414999971681193","1","0","924.375","-57","6.00093284220863","343.828125",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999971685211","1","0","924.375","-60.5","0.362019465941011","20.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.13","1414999971688528","1","0","924.375","-59","0.104310693576224","5.9765625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.25","1414999971691813","1","0","924.375","-47.5","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999971695361","1","0","924.375","-58","5.04986475371953","289.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3125","3.19","1414999971698784","1","0","924.375","-65","0.705631162427395","40.4296875",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999971702099","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1414999971716988","1","0","924.375","-58","5.02532106111336","287.9296875",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999971721062","1","0","924.375","-47.5","3.49747619637926","200.390625",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.56","1414999971724465","1","0","924.375","-62","5.12349583153804","293.5546875",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999971730439","1","0","924.375","-57","5.99479691905709","343.4765625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1414999971734401","1","0","924.375","-52.5","1.74260217503809","99.84375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999971741687","1","0","924.375","-53","1.33763124703628","76.640625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999971746494","1","0","924.375","-51.5","1.42967009430942","81.9140625",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.25","1414999971750435","1","0","924.375","-65","0.748582624488193","42.890625",""
