"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.50","1414999764814530","1","0","924.375","-58.5","0.245436926061703","14.0625",""
"ABAB ABAB ABAB ABAB ABAB 0015","4.06","1414999764817850","1","0","924.375","-60","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999764824546","1","0","924.375","-57.5","1.88372840752357","107.9296875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999764828015","1","0","924.375","-52.5","4.47308797747453","256.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999764831472","1","0","924.375","-51.5","1.55852448049181","89.296875",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999764835417","1","0","924.375","-52.5","4.87805890547634","279.4921875",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.56","1414999764838737","1","0","924.375","-62","4.95168998329485","283.7109375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.25","1414999764842092","1","0","924.375","-63","3.73064127613788","213.75",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999764848696","1","0","924.375","-48","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999764853253","1","0","924.375","-57","6.12978722839102","351.2109375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1414999764870891","1","0","924.375","-52.5","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999764875553","1","0","924.375","-58","1.90827210012974","109.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999764879536","1","0","924.375","-57","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999764884102","1","0","924.375","-48","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.94","1414999764890014","1","0","924.375","-63.5","0.576776776245001","33.046875",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999764894867","1","0","924.375","-52.5","1.34990309333936","77.34375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999764899662","1","0","924.375","-52","1.57693224994644","90.3515625",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999764906170","1","0","924.375","-60","0.417242774304894","23.90625",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999764910137","1","0","924.375","-62.5","4.92101036753714","281.953125",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999764916243","1","0","924.375","-58.5","0.269980618667873","15.46875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999764943289","1","0","924.375","-52.5","4.46695205432299","255.9375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.25","1414999764948899","1","0","924.375","-51.5","1.56466040364335","89.6484375",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.19","1414999764957012","1","0","924.375","-48","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999764960591","1","0","924.375","-60","0.362019465941011","20.7421875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.81","1414999764966471","1","0","924.375","-62.5","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.94","1414999764970006","1","0","924.375","-52.5","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.25","1414999764973343","1","0","924.375","-56.5","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.25","1414999764978026","1","0","924.375","-58","5.09281621578033","291.796875",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.19","1414999764981330","1","0","924.375","-58.5","0.220893233455532","12.65625",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.50","1414999764984767","1","0","924.375","-63","0.601320468851171","34.453125",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999764996430","1","0","924.375","-51.5","1.5707963267949","90",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999765001058","1","0","924.375","-58","1.93895171588745","111.09375",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.19","1414999765009070","1","0","924.375","-63","0.570640853093458","32.6953125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1414999765013268","1","0","924.375","-52.5","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 0016","-1.19","1414999765016589","1","0","924.375","-58.5","0.26384469551633","15.1171875",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.25","1414999765021769","1","0","924.375","-62.5","4.93941813699176","283.0078125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999765025201","1","0","924.375","-52.5","4.47308797747453","256.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.19","1414999765028508","1","0","924.375","-48","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999765031985","1","0","924.375","-57","6.11137945893639","350.15625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.50","1414999765035385","1","0","924.375","-60","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.94","1414999765057360","1","0","924.375","-52.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999765064091","1","0","924.375","-57","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999765068167","1","0","924.375","-47.5","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999765072796","1","0","924.375","-60","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.56","1414999765077460","1","0","924.375","-62.5","4.92714629068868","282.3046875",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999765080782","1","0","924.375","-58.5","0.208621387152447","11.953125",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1414999765087429","1","0","924.375","-51.5","1.55852448049181","89.296875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999765090916","1","0","924.375","-57.5","1.90827210012974","109.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999765094836","1","0","924.375","-63","3.71223350668325","212.6953125",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999765100284","1","0","924.375","-52.5","4.47308797747453","256.2890625",""
