"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999460758687","1","0","924.375","-47.5","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.25","1414999460762002","1","0","924.375","-63","0.539961237335746","30.9375",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.88","1414999460765493","1","0","924.375","-52","1.38058270909708","79.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999460769493","1","0","924.375","-57.5","1.84691286861431","105.8203125",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999460772834","1","0","924.375","-58.5","0.141126232485479","8.0859375",""
"ABAB ABAB ABAB ABAB ABAB 3147","3.19","1414999460778054","1","0","924.375","-62","4.97009775274948","284.765625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.31","1414999460781967","1","0","924.375","-51.5","1.36831086279399","78.3984375",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.88","1414999460785301","1","0","924.375","-52.5","4.83510744341554","277.03125",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.19","1414999460789348","1","0","924.375","-56.5","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999460798017","1","0","924.375","-60.5","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 0017","3.50","1414999460814984","1","0","924.375","-47.5","0.411106851153352","23.5546875",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.88","1414999460818330","1","0","924.375","-57.5","1.84691286861431","105.8203125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999460822505","1","0","924.375","-52.5","4.52831128583841","259.453125",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999460826428","1","0","924.375","-60.5","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.56","1414999460829766","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.25","1414999460835097","1","0","924.375","-58.5","0.165669925091649","9.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999460839109","1","0","924.375","-51.5","1.38671863224862","79.453125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.88","1414999460847517","1","0","924.375","-56.5","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999460850818","1","0","924.375","-62","4.97009775274948","284.765625",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.25","1414999460855024","1","0","924.375","-63.5","3.69996166038017","211.9921875",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.81","1414999460874275","1","0","924.375","-56.5","6.10524353578485","349.8046875",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999460879623","1","0","924.375","-47.5","3.54042765844006","202.8515625",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.56","1414999460882959","1","0","924.375","-63.5","0.539961237335746","30.9375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1414999460886264","1","0","924.375","-57.5","5.00077736850719","286.5234375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999460889471","1","0","924.375","-51.5","4.50376759323224","258.046875",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.13","1414999460892752","1","0","924.375","-62","4.94555406014331","283.359375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1414999460896780","1","0","924.375","-52","4.83510744341554","277.03125",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.56","1414999460906820","1","0","924.375","-52","1.36831086279399","78.3984375",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.13","1414999460910827","1","0","924.375","-58.5","0.116582539879309","6.6796875",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999460914752","1","0","924.375","-60.5","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999460939825","1","0","924.375","-60.5","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999460943836","1","0","924.375","-62","4.97009775274948","284.765625",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.56","1414999460947846","1","0","924.375","-63.5","3.63860242886474","208.4765625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.25","1414999460951208","1","0","924.375","-47.5","0.411106851153352","23.5546875",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.56","1414999460960119","1","0","924.375","-57.5","1.87759248437202","107.578125",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999460965546","1","0","924.375","-52","4.84124336656708","277.3828125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1414999460969653","1","0","924.375","-52","1.39285455540016","79.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.56","1414999460972950","1","0","924.375","-56.5","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999460977748","1","0","924.375","-51.5","1.37444678594553","78.75",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.56","1414999460981069","1","0","924.375","-58.5","0.171805848243192","9.84375",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999461004017","1","0","924.375","-52","4.51603943953533","258.75",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.13","1414999461009996","1","0","924.375","-63.5","0.527689391032661","30.234375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999461017455","1","0","924.375","-57.5","1.85304879176585","106.171875",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999461020999","1","0","924.375","-47.5","3.54042765844006","202.8515625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.63","1414999461024999","1","0","924.375","-51.5","1.36217493964245","78.046875",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.88","1414999461029173","1","0","924.375","-52","4.83510744341554","277.03125",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.19","1414999461032531","1","0","924.375","-56.5","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999461040928","1","0","924.375","-60.5","0.386563158547182","22.1484375",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999461044230","1","0","924.375","-58.5","0.147262155637022","8.4375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999461047751","1","0","924.375","-62","5.00077736850719","286.5234375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999461058537","1","0","924.375","-51.5","1.34376717018782","76.9921875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999461063149","1","0","924.375","-62","5.00077736850719","286.5234375",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.88","1414999461070559","1","0","924.375","-56.5","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999461073898","1","0","924.375","-60.5","0.374291312244096","21.4453125",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999461077300","1","0","924.375","-47.5","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.13","1414999461081307","1","0","924.375","-52","1.69965071297729","97.3828125",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999461085313","1","0","924.375","-57.5","4.9885055222041","285.8203125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1414999461088763","1","0","924.375","-52","4.51603943953533","258.75",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.94","1414999461092767","1","0","924.375","-63.5","3.68768981407708","211.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0016","3.19","1414999461097382","1","0","924.375","-58.5","0.116582539879309","6.6796875",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.19","1414999461122282","1","0","924.375","-51.5","1.37444678594553","78.75",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999461126253","1","0","924.375","-58.5","0.122718463030851","7.03125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999461129721","1","0","924.375","-52.5","1.38058270909708","79.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.25","1414999461133059","1","0","924.375","-56.5","6.14205907469411","351.9140625",""
