"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.25","1414999168771543","1","0","924.375","-64.5","0.472466082668777","27.0703125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999168779836","1","0","924.375","-52.5","1.35603901649091","77.6953125",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.88","1414999168797779","1","0","924.375","-59","0.196349540849362","11.25",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999168801802","1","0","924.375","-48","3.50974804268235","201.09375",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999168805210","1","0","924.375","-52.5","1.35603901649091","77.6953125",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999168811143","1","0","924.375","-57.5","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999168816455","1","0","924.375","-58","5.0744084463257","290.7421875",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1414999168821958","1","0","924.375","-52.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 0015","4.06","1414999168825886","1","0","924.375","-62.5","0.484737928971863","27.7734375",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.13","1414999168830493","1","0","924.375","-64","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.25","1414999168833780","1","0","924.375","-52.5","1.3989904785517","80.15625",""
"ABAB ABAB ABAB ABAB ABAB 3125","6.50","1414999168839257","1","0","924.375","-64.5","3.59565096680394","206.015625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999168859761","1","0","924.375","-52","4.87805890547634","279.4921875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999168864317","1","0","924.375","-64","4.828971520264","276.6796875",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999168868305","1","0","924.375","-59","0.153398078788564","8.7890625",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.25","1414999168875803","1","0","924.375","-58","1.95122356219054","111.796875",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.88","1414999168879789","1","0","924.375","-57.5","6.05615615057251","346.9921875",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999168886062","1","0","924.375","-52.5","1.39285455540016","79.8046875",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999168890704","1","0","924.375","-48","3.50974804268235","201.09375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999168895511","1","0","924.375","-52.5","4.49149574692916","257.34375",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.88","1414999168898829","1","0","924.375","-62.5","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.50","1414999168902986","1","0","924.375","-64","0.484737928971863","27.7734375",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.56","1414999168915820","1","0","924.375","-57.5","6.06229207372405","347.34375",""
"ABAB ABAB ABAB ABAB ABAB 0015","3.50","1414999168920472","1","0","924.375","-62.5","0.447922390062607","25.6640625",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999168927417","1","0","924.375","-52.5","4.4976316700807","257.6953125",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999168933610","1","0","924.375","-52.5","1.3989904785517","80.15625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1414999168937820","1","0","924.375","-52.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.56","1414999168941122","1","0","924.375","-64","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999168944468","1","0","924.375","-48","3.51588396583389","201.4453125",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999168949278","1","0","924.375","-58","1.90827210012974","109.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.56","1414999168952534","1","0","924.375","-64","3.65701019831937","209.53125",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.50","1414999168955914","1","0","924.375","-59","0.202485464000905","11.6015625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999168977890","1","0","924.375","-48","3.50974804268235","201.09375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.00","1414999168984144","1","0","924.375","-52.5","1.42353417115788","81.5625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999168989347","1","0","924.375","-52","4.86578705917325","278.7890625",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.44","1414999168992795","1","0","924.375","-52.5","1.36217493964245","78.046875",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.31","1414999168996151","1","0","924.375","-64","3.68768981407708","211.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999169002759","1","0","924.375","-62.5","0.497009775274948","28.4765625",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999169006074","1","0","924.375","-57.5","6.03774838111788","345.9375",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999169009435","1","0","924.375","-59","0.190213617697819","10.8984375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999169013544","1","0","924.375","-64","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999169017545","1","0","924.375","-58","5.06213660002262","290.0390625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.81","1414999169036493","1","0","924.375","-52","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1414999169042113","1","0","924.375","-58","5.05600067687107","289.6875",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.56","1414999169046757","1","0","924.375","-48","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 3148","0.25","1414999169053098","1","0","924.375","-52.5","1.38671863224862","79.453125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.31","1414999169057045","1","0","924.375","-64","0.539961237335746","30.9375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1414999169062397","1","0","924.375","-52.5","1.41739824800633","81.2109375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999169065919","1","0","924.375","-63.5","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.00","1414999169070667","1","0","924.375","-62.5","0.50314569842649","28.828125",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.81","1414999169074229","1","0","924.375","-57.5","6.00706876536017","344.1796875",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.50","1414999169077549","1","0","924.375","-59","0.220893233455532","12.65625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.94","1414999169096587","1","0","924.375","-52","1.41739824800633","81.2109375",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999169099888","1","0","924.375","-62.5","0.45405831321415","26.015625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1414999169103911","1","0","924.375","-48","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.44","1414999169109939","1","0","924.375","-52.5","4.50990351638379","258.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.31","1414999169117156","1","0","924.375","-63.5","3.675417967774","210.5859375",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.56","1414999169121125","1","0","924.375","-52","4.84124336656708","277.3828125",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.56","1414999169125738","1","0","924.375","-59","0.21475731030399","12.3046875",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999169129102","1","0","924.375","-58","5.04986475371953","289.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999169132403","1","0","924.375","-63.5","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.19","1414999169150271","1","0","924.375","-57.5","6.0684279968756","347.6953125",""
"ABAB ABAB ABAB ABAB ABAB 3137","-0.25","1414999169161176","1","0","924.375","-57.5","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999169165847","1","0","924.375","-52.5","1.37444678594553","78.75",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999169171337","1","0","924.375","-52","1.42967009430942","81.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.56","1414999169174781","1","0","924.375","-48","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.88","1414999169180705","1","0","924.375","-59","0.184077694546277","10.546875",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.25","1414999169190745","1","0","924.375","-52","4.84124336656708","277.3828125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.56","1414999169194878","1","0","924.375","-63.5","4.87805890547634","279.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999169198197","1","0","924.375","-62.5","0.484737928971863","27.7734375",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.25","1414999169202185","1","0","924.375","-63.5","3.675417967774","210.5859375",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999169206138","1","0","924.375","-58","1.89600025382665","108.6328125",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.13","1414999169232423","1","0","924.375","-59","0.208621387152447","11.953125",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1414999169238578","1","0","924.375","-48","0.404970928001809","23.203125",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.25","1414999169242501","1","0","924.375","-52","1.73646625188655","99.4921875",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1414999169245849","1","0","924.375","-58","1.9021361769782","108.984375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.00","1414999169249146","1","0","924.375","-63.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1414999169253077","1","0","924.375","-57.5","6.05615615057251","346.9921875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1414999169257380","1","0","924.375","-52.5","4.50990351638379","258.3984375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.63","1414999169260687","1","0","924.375","-52","1.3989904785517","80.15625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1414999169264685","1","0","924.375","-62.5","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 3125","2.56","1414999169268826","1","0","924.375","-63.5","3.64473835201628","208.828125",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.56","1414999169280857","1","0","924.375","-48","0.380427235395639","21.796875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999169284287","1","0","924.375","-52.5","4.52217536268687","259.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3137","3.19","1414999169293280","1","0","924.375","-57.5","6.04388430426943","346.2890625",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.81","1414999169297406","1","0","924.375","-63.5","0.521553467881118","29.8828125",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.19","1414999169302193","1","0","924.375","-52.5","1.40512640170325","80.5078125",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.56","1414999169306156","1","0","924.375","-52","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.13","1414999169309475","1","0","924.375","-62.5","0.47860200582032","27.421875",""
"ABAB ABAB ABAB ABAB ABAB 0016","4.06","1414999169312818","1","0","924.375","-59","0.171805848243192","9.84375",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1414999169316323","1","0","924.375","-58","1.88986433067511","108.28125",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1414999169319623","1","0","924.375","-63.5","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.81","1414999169341464","1","0","924.375","-52","4.84737928971863","277.734375",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.88","1414999169347452","1","0","924.375","-57.5","6.0254765348148","345.234375",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999169354225","1","0","924.375","-48","0.398835004850267","22.8515625",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999169357567","1","0","924.375","-59","0.190213617697819","10.8984375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1414999169362244","1","0","924.375","-63.5","0.527689391032661","30.234375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.19","1414999169366345","1","0","924.375","-52.5","1.41126232485479","80.859375",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999169369854","1","0","924.375","-52.5","1.36831086279399","78.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.81","1414999169373277","1","0","924.375","-63.5","4.828971520264","276.6796875",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999169378605","1","0","924.375","-58","5.05600067687107","289.6875",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.13","1414999169382082","1","0","924.375","-62.5","0.466330159517235","26.71875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1414999169401770","1","0","924.375","-58","1.88986433067511","108.28125",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1414999169405218","1","0","924.375","-52.5","1.36831086279399","78.3984375",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.88","1414999169410552","1","0","924.375","-62.5","0.472466082668777","27.0703125",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1414999169413875","1","0","924.375","-63.5","4.85351521287017","278.0859375",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999169417899","1","0","924.375","-48","3.51588396583389","201.4453125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1414999169421237","1","0","924.375","-52","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.50","1414999169424691","1","0","924.375","-52.5","1.41126232485479","80.859375",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999169428648","1","0","924.375","-59","0.202485464000905","11.6015625",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.88","1414999169432632","1","0","924.375","-57.5","6.08069984317868","348.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.00","1414999169438723","1","0","924.375","-63.5","3.66928204462245","210.234375",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999169462254","1","0","924.375","-48","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999169469212","1","0","924.375","-52.5","4.51603943953533","258.75",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999169472459","1","0","924.375","-52","1.41739824800633","81.2109375",""
"ABAB ABAB ABAB ABAB ABAB 000F","0.88","1414999169478573","1","0","924.375","-52","1.730330328735","99.140625",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.88","1414999169481974","1","0","924.375","-59","0.184077694546277","10.546875",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.81","1414999169485373","1","0","924.375","-62.5","0.47860200582032","27.421875",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999169488758","1","0","924.375","-58","5.04372883056799","288.984375",""
"ABAB ABAB ABAB ABAB ABAB 3137","-0.25","1414999169493423","1","0","924.375","-57.5","6.08069984317868","348.3984375",""
"ABAB ABAB ABAB ABAB ABAB 3147","2.88","1414999169497513","1","0","924.375","-63.5","4.85965113602171","278.4375",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.88","1414999169500830","1","0","924.375","-63.5","0.539961237335746","30.9375",""
"ABAB ABAB ABAB ABAB ABAB 3120","0.56","1414999169515662","1","0","924.375","-58","5.06213660002262","290.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.81","1414999169519010","1","0","924.375","-48","0.392699081698724","22.5",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.56","1414999169523582","1","0","924.375","-62.5","0.47860200582032","27.421875",""
"ABAB ABAB ABAB ABAB ABAB 0018","2.13","1414999169527803","1","0","924.375","-52.5","1.38671863224862","79.453125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.63","1414999169533728","1","0","924.375","-63.5","3.64473835201628","208.828125",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999169537031","1","0","924.375","-63.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1414999169541032","1","0","924.375","-59","0.184077694546277","10.546875",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.56","1414999169549110","1","0","924.375","-52.5","1.36217493964245","78.046875",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.81","1414999169553725","1","0","924.375","-57.5","6.06229207372405","347.34375",""
"ABAB ABAB ABAB ABAB ABAB 000F","2.56","1414999169559128","1","0","924.375","-52","4.84737928971863","277.734375",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1414999169587924","1","0","924.375","-48","0.386563158547182","22.1484375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999169594827","1","0","924.375","-52.5","1.41126232485479","80.859375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.19","1414999169598886","1","0","924.375","-52.5","4.52217536268687","259.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.19","1414999169602927","1","0","924.375","-58","5.05600067687107","289.6875",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999169606908","1","0","924.375","-63.5","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.31","1414999169610905","1","0","924.375","-52","4.8719229823248","279.140625",""
"ABAB ABAB ABAB ABAB ABAB 0015","-0.25","1414999169614203","1","0","924.375","-62.5","0.509281621578033","29.1796875",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.13","1414999169619361","1","0","924.375","-59","0.184077694546277","10.546875",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1414999169626241","1","0","924.375","-57.5","2.92069942013426","167.34375",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1414999169629574","1","0","924.375","-63.5","3.65701019831937","209.53125",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1414999169643124","1","0","924.375","-59","0.21475731030399","12.3046875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1414999169651348","1","0","924.375","-52.5","4.50990351638379","258.3984375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.56","1414999169655456","1","0","924.375","-52.5","1.41739824800633","81.2109375",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.56","1414999169659492","1","0","924.375","-57.5","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999169665495","1","0","924.375","-48","0.380427235395639","21.796875",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.56","1414999169668858","1","0","924.375","-63.5","4.90873852123405","281.25",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.56","1414999169672193","1","0","924.375","-63.5","3.66928204462245","210.234375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.19","1414999169677559","1","0","924.375","-52","1.730330328735","99.140625",""
"ABAB ABAB ABAB ABAB ABAB 0015","2.56","1414999169681505","1","0","924.375","-62.5","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.50","1414999169684871","1","0","924.375","-58","5.04986475371953","289.3359375",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1414999169708245","1","0","924.375","-58","5.03759290741645","288.6328125",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1414999169713545","1","0","924.375","-48","0.368155389092554","21.09375",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.50","1414999169719020","1","0","924.375","-63.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.19","1414999169723733","1","0","924.375","-59","0.190213617697819","10.8984375",""
