"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1415000003720789","1","0","924.375","-58","1.92054394643282","110.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.31","1415000003724276","1","0","924.375","-51.5","1.47262155637022","84.375",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.81","1415000003728269","1","0","924.375","-63.5","3.59565096680394","206.015625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1415000003731554","1","0","924.375","-48","0.337475773334841","19.3359375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.19","1415000003734870","1","0","924.375","-52.5","4.90260259808251","280.8984375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1415000003738320","1","0","924.375","-52.5","4.47922390062607","256.640625",""
"ABAB ABAB ABAB ABAB ABAB 0015","1.19","1415000003741680","1","0","924.375","-62","0.490873852123405","28.125",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.56","1415000003745001","1","0","924.375","-62.5","5.00077736850719","286.5234375",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1415000003750706","1","0","924.375","-59","0.122718463030851","7.03125",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1415000003754045","1","0","924.375","-57","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.50","1415000003765945","1","0","924.375","-52.5","4.91487444438559","281.6015625",""
"ABAB ABAB ABAB ABAB ABAB 0016","2.56","1415000003769247","1","0","924.375","-59","0.134990309333936","7.734375",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1415000003776081","1","0","924.375","-57","6.11137945893639","350.15625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.19","1415000003780093","1","0","924.375","-48","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1415000003784702","1","0","924.375","-58","5.09895213893187","292.1484375",""
"ABAB ABAB ABAB ABAB ABAB 0015","-0.56","1415000003788621","1","0","924.375","-62","0.50314569842649","28.828125",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1415000003794664","1","0","924.375","-52.5","4.4976316700807","257.6953125",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.94","1415000003799353","1","0","924.375","-52","1.47262155637022","84.375",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.56","1415000003802795","1","0","924.375","-62.5","5.00077736850719","286.5234375",""
"ABAB ABAB ABAB ABAB ABAB 3125","-1.19","1415000003806798","1","0","924.375","-63.5","0.472466082668777","27.0703125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.81","1415000003833408","1","0","924.375","-52.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 3147","0.88","1415000003839542","1","0","924.375","-62.5","5.01304921481028","287.2265625",""
"ABAB ABAB ABAB ABAB ABAB 0017","1.50","1415000003844406","1","0","924.375","-48","0.331339850183298","18.984375",""
"ABAB ABAB ABAB ABAB ABAB 3137","2.13","1415000003847805","1","0","924.375","-57","6.08683576633022","348.75",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1415000003851273","1","0","924.375","-52.5","1.33763124703628","76.640625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.81","1415000003857574","1","0","924.375","-52","1.46034971006713","83.671875",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.50","1415000003862366","1","0","924.375","-59","0.128854386182394","7.3828125",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.56","1415000003865731","1","0","924.375","-58","1.93281579273591","110.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0015","5.31","1415000003869233","1","0","924.375","-62","0.441786466911065","25.3125",""
"ABAB ABAB ABAB ABAB ABAB 3125","0.88","1415000003873304","1","0","924.375","-63.5","0.447922390062607","25.6640625",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1415000003885383","1","0","924.375","-57","6.09297168948177","349.1015625",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1415000003889402","1","0","924.375","-58","1.9021361769782","108.984375",""
"ABAB ABAB ABAB ABAB ABAB 3125","4.38","1415000003898992","1","0","924.375","-63.5","3.5465635815916","203.203125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.19","1415000003902268","1","0","924.375","-52.5","4.89033075177942","280.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3147","-0.88","1415000003905550","1","0","924.375","-62.5","5.00691329165873","286.875",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.13","1415000003909081","1","0","924.375","-52.5","1.32535940073319","75.9375",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.00","1415000003912417","1","0","924.375","-62","0.50314569842649","28.828125",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.88","1415000003915786","1","0","924.375","-48","0.325203927031756","18.6328125",""
"ABAB ABAB ABAB ABAB ABAB 0016","-0.25","1415000003920622","1","0","924.375","-59","0.153398078788564","8.7890625",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.25","1415000003925390","1","0","924.375","-52","1.47262155637022","84.375",""
"ABAB ABAB ABAB ABAB ABAB 0017","2.13","1415000003946818","1","0","924.375","-48","0.343611696486384","19.6875",""
"ABAB ABAB ABAB ABAB ABAB 3148","2.56","1415000003953055","1","0","924.375","-52.5","4.47308797747453","256.2890625",""
"ABAB ABAB ABAB ABAB ABAB 0018","1.94","1415000003957679","1","0","924.375","-52","1.46034971006713","83.671875",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.88","1415000003960977","1","0","924.375","-62","0.47860200582032","27.421875",""
"ABAB ABAB ABAB ABAB ABAB 0016","0.56","1415000003966383","1","0","924.375","-59","0.122718463030851","7.03125",""
"ABAB ABAB ABAB ABAB ABAB 3120","1.81","1415000003969730","1","0","924.375","-58","1.92667986958437","110.390625",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.19","1415000003973074","1","0","924.375","-62","5.01918513796182","287.578125",""
"ABAB ABAB ABAB ABAB ABAB 3137","-0.56","1415000003977079","1","0","924.375","-57","6.12978722839102","351.2109375",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.19","1415000003981057","1","0","924.375","-52.5","1.74873809818963","100.1953125",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.19","1415000003986470","1","0","924.375","-64","3.60792281310703","206.71875",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.81","1415000004001515","1","0","924.375","-52.5","1.34376717018782","76.9921875",""
"ABAB ABAB ABAB ABAB ABAB 0017","0.88","1415000004004861","1","0","924.375","-48","0.349747619637926","20.0390625",""
"ABAB ABAB ABAB ABAB ABAB 3125","1.63","1415000004010145","1","0","924.375","-63.5","3.5895150436524","205.6640625",""
"ABAB ABAB ABAB ABAB ABAB 0016","1.81","1415000004014782","1","0","924.375","-59","0.128854386182394","7.3828125",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1415000004020777","1","0","924.375","-52.5","4.89646667493097","280.546875",""
"ABAB ABAB ABAB ABAB ABAB 3120","3.50","1415000004025538","1","0","924.375","-58","1.89600025382665","108.6328125",""
"ABAB ABAB ABAB ABAB ABAB 3147","1.81","1415000004034195","1","0","924.375","-62","4.9885055222041","285.8203125",""
"ABAB ABAB ABAB ABAB ABAB 3137","0.88","1415000004039677","1","0","924.375","-57","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB 0018","0.88","1415000004046409","1","0","924.375","-52","1.47262155637022","84.375",""
"ABAB ABAB ABAB ABAB ABAB 0015","0.00","1415000004049706","1","0","924.375","-62","0.497009775274948","28.4765625",""
"ABAB ABAB ABAB ABAB ABAB 3120","2.13","1415000004070158","1","0","924.375","-58","5.0744084463257","290.7421875",""
"ABAB ABAB ABAB ABAB ABAB 000F","1.63","1415000004075606","1","0","924.375","-52.5","4.88419482862788","279.84375",""
"ABAB ABAB ABAB ABAB ABAB 3148","1.50","1415000004081787","1","0","924.375","-52.5","4.47922390062607","256.640625",""
"ABAB ABAB ABAB ABAB ABAB 3137","1.50","1415000004085207","1","0","924.375","-57","2.96365088219506","169.8046875",""
"ABAB ABAB ABAB ABAB ABAB 3125","-0.88","1415000004088442","1","0","924.375","-63.5","0.42951462060798","24.609375",""
