"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825330683580","1","0","924.375","-38.5","6.03161245796634","345.5859375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825330707895","1","0","924.375","-38.5","6.0684279968756","347.6953125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825330737902","1","0","924.375","-38.5","6.08069984317868","348.3984375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825330764878","1","0","924.375","-39","2.95751495904352","169.453125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825330792849","1","0","924.375","-39","6.11137945893639","350.15625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825330814358","1","0","924.375","-39","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825330849246","1","0","924.375","-39.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825330869985","1","0","924.375","-39.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825330907018","1","0","924.375","-39.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825330925772","1","0","924.375","-39.5","6.15433092099719","352.6171875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825330962031","1","0","924.375","-39.5","6.17887461360336","354.0234375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825330980127","1","0","924.375","-39.5","6.18501053675491","354.375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825331016291","1","0","924.375","-39","6.19114645990645","354.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.88","1421825331040011","1","0","924.375","-39","6.16660276730028","353.3203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825331068513","1","0","924.375","-38.5","6.19114645990645","354.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825331096997","1","0","924.375","-38.5","6.20955422936108","355.78125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825331126971","1","0","924.375","-38.5","6.22182607566416","356.484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825331152265","1","0","924.375","-38.5","6.23409792196725","357.1875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825331178780","1","0","924.375","-38","6.24636976827033","357.890625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825331206598","1","0","924.375","-38","6.27704938402804","359.6484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825331230531","1","0","924.375","-38","3.16000042304442","181.0546875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825331258819","1","0","924.375","-38.5","3.17840819249905","182.109375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825331287685","1","0","924.375","-38.5","0.042951462060798","2.4609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825331314725","1","0","924.375","-38.5","0.0613592315154256","3.515625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825331346090","1","0","924.375","-39","3.23363150086293","185.2734375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","3.50","1421825331363559","1","0","924.375","-39","0.0859029241215959","4.921875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825331399899","1","0","924.375","-39","0.110446616727766","6.328125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825331429057","1","0","924.375","-39.5","0.104310693576224","5.9765625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825331452711","1","0","924.375","-39.5","0.098174770424681","5.625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825331482523","1","0","924.375","-39","0.116582539879309","6.6796875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.88","1421825331516130","1","0","924.375","-39","0.0797670009700533","4.5703125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825331538998","1","0","924.375","-39","0.0613592315154256","3.515625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825331566859","1","0","924.375","-39","0.0736310778185108","4.21875",""
