"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0008","1.81","1421824640599521","1","0","924.375","-64.5","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB 0007","2.56","1421824640602928","1","0","924.375","-64.5","1.73646625188655","99.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0003","1.50","1421824640606993","1","0","924.375","-63","5.80458330135927","332.578125",""
"ABAB ABAB ABAB ABAB ABAB 0001","1.19","1421824640610441","1","0","924.375","-54","5.405748296509","309.7265625",""
"ABAB ABAB ABAB ABAB ABAB 0005","3.19","1421824640613782","1","0","924.375","-61","1.3989904785517","80.15625",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.81","1421824640619064","1","0","924.375","-62","1.22104870715697","69.9609375",""
"ABAB ABAB ABAB ABAB ABAB 0002","0.25","1421824640622999","1","0","924.375","-63","5.60209783735836","320.9765625",""
"ABAB ABAB ABAB ABAB ABAB 0009","-2.56","1421824640626325","1","0","924.375","-69.5","0.441786466911065","25.3125",""
"ABAB ABAB ABAB ABAB ABAB 0004","0.25","1421824640633208","1","0","924.375","-61","5.0744084463257","290.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0002","1.50","1421824640652155","1","0","924.375","-63","5.59596191420682","320.625",""
"ABAB ABAB ABAB ABAB ABAB 0001","1.81","1421824640658970","1","0","924.375","-54","5.405748296509","309.7265625",""
"ABAB ABAB ABAB ABAB ABAB 0004","2.56","1421824640663107","1","0","924.375","-61","5.05600067687107","289.6875",""
"ABAB ABAB ABAB ABAB ABAB 0005","2.13","1421824640672351","1","0","924.375","-61","1.4419419406125","82.6171875",""
"ABAB ABAB ABAB ABAB ABAB 0003","0.56","1421824640675830","1","0","924.375","-63","5.76163183929847","330.1171875",""
"ABAB ABAB ABAB ABAB ABAB 0006","0.88","1421824640679171","1","0","924.375","-62","4.37491320704985","250.6640625",""
"ABAB ABAB ABAB ABAB ABAB 0008","-0.88","1421824640682548","1","0","924.375","-64.5","6.12365130523948","350.859375",""
"ABAB ABAB ABAB ABAB ABAB 0007","1.50","1421824640686701","1","0","924.375","-64.5","1.76714586764426","101.25",""
"ABAB ABAB ABAB ABAB ABAB 0002","1.19","1421824640708296","1","0","924.375","-63","5.58982599105528","320.2734375",""
"ABAB ABAB ABAB ABAB ABAB 0004","2.25","1421824640712218","1","0","924.375","-61","5.0744084463257","290.7421875",""
"ABAB ABAB ABAB ABAB ABAB 0005","2.13","1421824640717090","1","0","924.375","-61","1.42967009430942","81.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0007","3.50","1421824640724381","1","0","924.375","-64.5","1.730330328735","99.140625",""
"ABAB ABAB ABAB ABAB ABAB 0001","2.13","1421824640728596","1","0","924.375","-54","2.24574787346458","128.671875",""
