"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825828522575","1","0","924.375","-66.5","2.85320426546729","163.4765625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825828545396","1","0","924.375","-66.5","5.982525072754","342.7734375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.50","1421825828576021","1","0","924.375","-66.5","6.00706876536017","344.1796875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825828598884","1","0","924.375","-66.5","5.99479691905709","343.4765625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.44","1421825828634489","1","0","924.375","-66.5","5.97025322645092","342.0703125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825828653343","1","0","924.375","-66.5","6.01320468851171","344.53125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825828693125","1","0","924.375","-66.5","5.94570953384475","340.6640625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.56","1421825828712038","1","0","924.375","-66.5","5.982525072754","342.7734375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825828745391","1","0","924.375","-66.5","5.93343768754166","339.9609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825828773893","1","0","924.375","-66.5","5.97025322645092","342.0703125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825828810819","1","0","924.375","-66","5.94570953384475","340.6640625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825828830215","1","0","924.375","-66.5","5.92730176439012","339.609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.50","1421825828867148","1","0","924.375","-66.5","5.90275807178395","338.203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.56","1421825828893629","1","0","924.375","-66.5","5.90889399493549","338.5546875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.56","1421825828925588","1","0","924.375","-66","5.90275807178395","338.203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825828948998","1","0","924.375","-66.5","5.9395736106932","340.3125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825828977480","1","0","924.375","-66","5.89048622548086","337.5",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825828995604","1","0","924.375","-66.5","5.86594253287469","336.09375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825829029401","1","0","924.375","-66","5.92730176439012","339.609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.31","1421825829055118","1","0","924.375","-66","5.90889399493549","338.5546875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","3.50","1421825829092030","1","0","924.375","-66.5","5.90275807178395","338.203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825829114152","1","0","924.375","-66.5","5.92116584123858","339.2578125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.81","1421825829146956","1","0","924.375","-66","5.94570953384475","340.6640625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825829171944","1","0","924.375","-66.5","5.88435030232932","337.1484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.25","1421825829199730","1","0","924.375","-66.5","5.92730176439012","339.609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.50","1421825829218480","1","0","924.375","-66.5","5.92116584123858","339.2578125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825829265760","1","0","924.375","-66.5","5.8966221486324","337.8515625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.94","1421825829291431","1","0","924.375","-66.5","5.92116584123858","339.2578125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825829320848","1","0","924.375","-66.5","5.88435030232932","337.1484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825829342315","1","0","924.375","-66.5","5.90889399493549","338.5546875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.50","1421825829387975","1","0","924.375","-66.5","5.92730176439012","339.609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825829406030","1","0","924.375","-66.5","5.90275807178395","338.203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825829443745","1","0","924.375","-66.5","5.91502991808703","338.90625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825829458407","1","0","924.375","-66.5","5.89048622548086","337.5",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.25","1421825829499434","1","0","924.375","-66.5","5.90275807178395","338.203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.88","1421825829515929","1","0","924.375","-66.5","5.87821437917778","336.796875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.19","1421825829555642","1","0","924.375","-66.5","5.8966221486324","337.8515625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-2.56","1421825829569457","1","0","924.375","-66.5","5.95184545699629","341.015625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.63","1421825829598120","1","0","924.375","-66.5","2.79184503395187","159.9609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-4.25","1421825829632501","1","0","924.375","-66.5","2.75502949504261","157.8515625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825829662537","1","0","924.375","-66.5","5.92116584123858","339.2578125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.81","1421825829684873","1","0","924.375","-66.5","5.92730176439012","339.609375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825829721063","1","0","924.375","-66.5","5.91502991808703","338.90625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825829738191","1","0","924.375","-66.5","5.92116584123858","339.2578125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.19","1421825829766237","1","0","924.375","-66.5","5.96411730329937","341.71875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.63","1421825829793133","1","0","924.375","-66.5","5.90889399493549","338.5546875",""
