"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825238308886","1","0","924.375","-61","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825238336671","1","0","924.375","-61.5","0.724038931882023","41.484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825238359751","1","0","924.375","-61.5","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825238386166","1","0","924.375","-62","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825238421033","1","0","924.375","-63","3.84108789286565","220.078125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825238446765","1","0","924.375","-63","0.711767085578938","40.78125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825238479576","1","0","924.375","-63.5","3.81040827710793","218.3203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825238510933","1","0","924.375","-63.5","0.687223392972767","39.375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.56","1421825238537358","1","0","924.375","-63","0.699495239275852","40.078125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825238554822","1","0","924.375","-62.5","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825238595960","1","0","924.375","-62","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825238612611","1","0","924.375","-62","0.662679700366597","37.96875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825238669109","1","0","924.375","-62","0.681087469821225","39.0234375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825238694547","1","0","924.375","-61.5","0.724038931882023","41.484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.44","1421825238723832","1","0","924.375","-61.5","0.650407854063512","37.265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825238751586","1","0","924.375","-61.5","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825238777454","1","0","924.375","-61.5","0.650407854063512","37.265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825238805132","1","0","924.375","-61.5","0.644271930911969","36.9140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825238834995","1","0","924.375","-62","3.80427235395639","217.96875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.56","1421825238853822","1","0","924.375","-62","0.656543777215054","37.6171875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825238892849","1","0","924.375","-62","0.613592315154257","35.15625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825238909982","1","0","924.375","-62","0.644271930911969","36.9140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.44","1421825238938542","1","0","924.375","-62","0.625864161457342","35.859375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825238959487","1","0","924.375","-62","0.632000084608884","36.2109375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825238997766","1","0","924.375","-62","3.79200050765331","217.265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825239020654","1","0","924.375","-62","0.681087469821225","39.0234375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825239053288","1","0","924.375","-62","0.650407854063512","37.265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.88","1421825239079611","1","0","924.375","-62","0.681087469821225","39.0234375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825239108146","1","0","924.375","-62","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825239128950","1","0","924.375","-62","3.80427235395639","217.96875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825239161154","1","0","924.375","-62.5","3.84722381601719","220.4296875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.13","1421825239185391","1","0","924.375","-62.5","3.82268012341102","219.0234375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825239218240","1","0","924.375","-62.5","0.705631162427395","40.4296875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.44","1421825239247468","1","0","924.375","-62","0.69335931612431","39.7265625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825239276091","1","0","924.375","-62","0.66881562351814","38.3203125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825239300962","1","0","924.375","-62","0.687223392972767","39.375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825239324013","1","0","924.375","-62.5","3.86563158547182","221.484375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.19","1421825239358072","1","0","924.375","-62.5","0.748582624488193","42.890625",""
