"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.19","1421824725364729","1","0","924.375","-63","1.42967009430942","81.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0002","0.56","1421824725372201","1","0","924.375","-63.5","5.67572891517687","325.1953125",""
"ABAB ABAB ABAB ABAB ABAB 0005","1.50","1421824725375560","1","0","924.375","-60.5","4.59580644050538","263.3203125",""
"ABAB ABAB ABAB ABAB ABAB 0008","-1.19","1421824725378855","1","0","924.375","-64.5","6.17273869045182","353.671875",""
"ABAB ABAB ABAB ABAB ABAB 0003","2.88","1421824725382190","1","0","924.375","-61.5","5.81685514766235","333.28125",""
"ABAB ABAB ABAB ABAB ABAB 0004","2.25","1421824725385525","1","0","924.375","-61","5.11122398523496","292.8515625",""
"ABAB ABAB ABAB ABAB ABAB 0009","-1.19","1421824725388911","1","0","924.375","-68.5","0.650407854063512","37.265625",""
"ABAB ABAB ABAB ABAB ABAB 0007","0.88","1421824725392905","1","0","924.375","-65","1.74260217503809","99.84375",""
"ABAB ABAB ABAB ABAB ABAB 0001","2.13","1421824725398942","1","0","924.375","-54","5.405748296509","309.7265625",""
"ABAB ABAB ABAB ABAB ABAB 0002","0.56","1421824725423280","1","0","924.375","-63.5","5.66345706887379","324.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0004","1.31","1421824725428013","1","0","924.375","-61","5.12963175468958","293.90625",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.81","1421824725431432","1","0","924.375","-63","1.39285455540016","79.8046875",""
"ABAB ABAB ABAB ABAB ABAB 0009","2.88","1421824725434856","1","0","924.375","-68.5","3.74904904559251","214.8046875",""
"ABAB ABAB ABAB ABAB ABAB 0001","2.56","1421824725438285","1","0","924.375","-54","5.405748296509","309.7265625",""
"ABAB ABAB ABAB ABAB ABAB 0003","2.56","1421824725442913","1","0","924.375","-61.5","5.82299107081389","333.6328125",""
"ABAB ABAB ABAB ABAB ABAB 0007","0.88","1421824725447728","1","0","924.375","-65","1.74260217503809","99.84375",""
"ABAB ABAB ABAB ABAB ABAB 0005","4.06","1421824725451025","1","0","924.375","-60.5","4.56512682474767","261.5625",""
"ABAB ABAB ABAB ABAB ABAB 0008","0.56","1421824725455166","1","0","924.375","-64.5","6.14205907469411","351.9140625",""
"ABAB ABAB ABAB ABAB ABAB 0002","0.00","1421824725479075","1","0","924.375","-63.5","5.66959299202533","324.84375",""
"ABAB ABAB ABAB ABAB ABAB 0006","0.88","1421824725483030","1","0","924.375","-63","1.42353417115788","81.5625",""
"ABAB ABAB ABAB ABAB ABAB 0007","3.19","1421824725490810","1","0","924.375","-65","1.73646625188655","99.4921875",""
"ABAB ABAB ABAB ABAB ABAB 0001","2.56","1421824725496503","1","0","924.375","-54","5.39347645020591","309.0234375",""
"ABAB ABAB ABAB ABAB ABAB 0005","2.56","1421824725500590","1","0","924.375","-60.5","4.5835345942023","262.6171875",""
"ABAB ABAB ABAB ABAB ABAB 0004","3.19","1421824725505918","1","0","924.375","-61.5","5.09895213893187","292.1484375",""
