"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-2.88","1421825961309989","1","0","924.375","-68","2.55254403104171","146.25",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.50","1421825961346505","1","0","924.375","-68","5.76163183929847","330.1171875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.50","1421825961361028","1","0","924.375","-68","2.58935956995096","148.359375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.19","1421825961391228","1","0","924.375","-68.5","5.72481630038921","328.0078125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","3.19","1421825961427922","1","0","924.375","-68","2.50345664582937","143.4375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.25","1421825961450317","1","0","924.375","-68.5","5.67572891517687","325.1953125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-2.88","1421825961478580","1","0","924.375","-68","5.71254445408613","327.3046875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.88","1421825961500966","1","0","924.375","-68.5","2.49118479952628","142.734375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.31","1421825961533887","1","0","924.375","-68","2.58935956995096","148.359375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.25","1421825961559289","1","0","924.375","-68.5","5.71254445408613","327.3046875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825961581550","1","0","924.375","-68.5","5.68186483832841","325.546875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.81","1421825961643892","1","0","924.375","-68.5","5.70640853093458","326.953125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-3.50","1421825961668796","1","0","924.375","-68.5","2.58322364679942","148.0078125",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.88","1421825961705034","1","0","924.375","-68.5","5.74322406984384","329.0625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825961725078","1","0","924.375","-68.5","5.75549591614693","329.765625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825961751794","1","0","924.375","-68.5","5.71254445408613","327.3046875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.63","1421825961777136","1","0","924.375","-68.5","2.57708772364788","147.65625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-4.25","1421825961820872","1","0","924.375","-68.5","5.74322406984384","329.0625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.56","1421825961834977","1","0","924.375","-68.5","5.71254445408613","327.3046875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-1.19","1421825961874907","1","0","924.375","-68.5","5.73095222354076","328.359375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","2.44","1421825961897092","1","0","924.375","-68.5","5.68800076147996","325.8984375",""
"ABAB ABAB ABAB ABAB ABAB E0C4","-0.56","1421825961942337","1","0","924.375","-68.5","2.57095180049633","147.3046875",""
"ABAB ABAB ABAB ABAB ABAB E0C4","0.00","1421825961965321","1","0","924.375","-69","5.74935999299538","329.4140625",""
"ABAB ABAB ABAB ABAB ABAB E0C4","1.63","1421825961988886","1","0","924.375","-68.5","5.70640853093458","326.953125",""
