"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"ABAB ABAB ABAB ABAB ABAB 0005","3.19","1422431496355907","1","0","924.375","-60","2.20893233455532","126.5625",""
"ABAB ABAB ABAB ABAB ABAB 0012","1.81","1422431496361330","1","0","924.375","-61.5","0.0674951546669682","3.8671875",""
"ABAB ABAB ABAB ABAB ABAB 0004","-0.25","1422431496364595","1","0","924.375","-67.5","4.92101036753714","281.953125",""
"ABAB ABAB ABAB ABAB ABAB 0008","1.81","1422431496368554","1","0","924.375","-50.5","4.60194236365692","263.671875",""
"ABAB ABAB ABAB ABAB ABAB 0011","1.50","1422431496371969","1","0","924.375","-54.5","0.0613592315154256","3.515625",""
"ABAB ABAB ABAB ABAB ABAB 0010","1.50","1422431496376593","1","0","924.375","-56.5","5.48551529747905","314.296875",""
"ABAB ABAB ABAB ABAB ABAB 0009","1.81","1422431496381196","1","0","924.375","-58.5","5.82912699396544","333.984375",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.50","1422431496385209","1","0","924.375","-58.5","1.13514578303537","65.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0007","1.81","1422431496390031","1","0","924.375","-54.5","4.05584520316964","232.3828125",""
"ABAB ABAB ABAB ABAB ABAB 0012","1.19","1422431496408469","1","0","924.375","-61.5","0.0797670009700533","4.5703125",""
"ABAB ABAB ABAB ABAB ABAB 0008","1.19","1422431496411797","1","0","924.375","-50.5","4.60807828680847","264.0234375",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.81","1422431496415873","1","0","924.375","-58.5","1.12900985988383","64.6875",""
"ABAB ABAB ABAB ABAB ABAB 0009","2.88","1422431496420529","1","0","924.375","-58.5","5.81071922451081","332.9296875",""
"ABAB ABAB ABAB ABAB ABAB 0005","2.13","1422431496423920","1","0","924.375","-60","5.37506868075129","307.96875",""
"ABAB ABAB ABAB ABAB ABAB 0011","2.56","1422431496427235","1","0","924.375","-54.5","0.0613592315154256","3.515625",""
"ABAB ABAB ABAB ABAB ABAB 0007","0.25","1422431496435816","1","0","924.375","-54.5","0.938796242186012","53.7890625",""
"ABAB ABAB ABAB ABAB ABAB 0010","2.13","1422431496439796","1","0","924.375","-56.5","5.4916512206306","314.6484375",""
"ABAB ABAB ABAB ABAB ABAB 0004","5.63","1422431496451615","1","0","924.375","-68.5","1.74260217503809","99.84375",""
"ABAB ABAB ABAB ABAB ABAB 0008","1.19","1422431496478346","1","0","924.375","-50.5","4.60194236365692","263.671875",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.50","1422431496481657","1","0","924.375","-58.5","1.13514578303537","65.0390625",""
"ABAB ABAB ABAB ABAB ABAB 0005","0.88","1422431496488977","1","0","924.375","-60","5.38120460390283","308.3203125",""
"ABAB ABAB ABAB ABAB ABAB 0004","7.31","1422431496493797","1","0","924.375","-68.5","1.82850509915968","104.765625",""
"ABAB ABAB ABAB ABAB ABAB 0011","2.13","1422431496497150","1","0","924.375","-54.5","0.0490873852123405","2.8125",""
"ABAB ABAB ABAB ABAB ABAB 0007","1.19","1422431496500480","1","0","924.375","-54.5","4.06811704947272","233.0859375",""
"ABAB ABAB ABAB ABAB ABAB 0010","1.81","1422431496503787","1","0","924.375","-56.5","5.48551529747905","314.296875",""
"ABAB ABAB ABAB ABAB ABAB 0009","2.56","1422431496507207","1","0","924.375","-58.5","5.81071922451081","332.9296875",""
"ABAB ABAB ABAB ABAB ABAB 0012","2.56","1422431496512776","1","0","924.375","-61.5","0.0552233083638831","3.1640625",""
"ABAB ABAB ABAB ABAB ABAB 0012","1.19","1422431496528293","1","0","924.375","-61.5","0.0920388472731385","5.2734375",""
"ABAB ABAB ABAB ABAB ABAB 0005","-0.56","1422431496531626","1","0","924.375","-60","2.22734010400995","127.6171875",""
"ABAB ABAB ABAB ABAB ABAB 0009","2.56","1422431496534967","1","0","924.375","-58.5","5.81685514766235","333.28125",""
"ABAB ABAB ABAB ABAB ABAB 0010","3.19","1422431496543010","1","0","924.375","-56.5","5.47324345117597","313.59375",""
"ABAB ABAB ABAB ABAB ABAB 0006","1.50","1422431496547010","1","0","924.375","-58.5","1.12900985988383","64.6875",""
"ABAB ABAB ABAB ABAB ABAB 0008","1.19","1422431496551016","1","0","924.375","-50.5","4.60807828680847","264.0234375",""
"ABAB ABAB ABAB ABAB ABAB 0007","2.13","1422431496554404","1","0","924.375","-54.5","0.9081166264283","52.03125",""
"ABAB ABAB ABAB ABAB ABAB 0011","2.56","1422431496559057","1","0","924.375","-54.5","0.0552233083638831","3.1640625",""
"ABAB ABAB ABAB ABAB ABAB 0004","1.19","1422431496565662","1","0","924.375","-69","1.87145656122048","107.2265625",""
"ABAB ABAB ABAB ABAB ABAB 0012","0.56","1422431496591146","1","0","924.375","-61.5","0.0859029241215959","4.921875",""
"ABAB ABAB ABAB ABAB ABAB 0006","2.88","1422431496595842","1","0","924.375","-58.5","1.11673801358075","63.984375",""
"ABAB ABAB ABAB ABAB ABAB 0010","1.81","1422431496601974","1","0","924.375","-56.5","5.47937937432751","313.9453125",""
"ABAB ABAB ABAB ABAB ABAB 0011","0.88","1422431496605368","1","0","924.375","-54.5","0.0797670009700533","4.5703125",""
"ABAB ABAB ABAB ABAB ABAB 0007","1.19","1422431496608658","1","0","924.375","-54.5","0.9081166264283","52.03125",""
