"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","6.25","1414133714697479","1","0","924.375","-70.5","5.405748296509","309.7265625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133714717646","1","0","924.375","-70.5","5.52233083638831","316.40625",""
"AAAA ABCD ABCD ABCD ABCD E019","7.13","1414133719674747","1","0","924.375","-75","3.42384511856075","196.171875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.94","1414133719692691","1","0","924.375","-72","0.607456392002714","34.8046875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133719727710","1","0","924.375","-67.5","3.99448597165421","228.8671875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133719742535","1","0","924.375","-66","4.03130151056347","230.9765625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133719783537","1","0","924.375","-63.5","1.12287393673229","64.3359375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133719808512","1","0","924.375","-62","4.34423359129214","248.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133719839942","1","0","924.375","-61.5","1.50943709527947","86.484375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133719855899","1","0","924.375","-61","1.53398078788564","87.890625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133719893718","1","0","924.375","-60","4.97009775274948","284.765625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133719928687","1","0","924.375","-59.5","5.30757352608432","304.1015625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133719949704","1","0","924.375","-59.5","5.60209783735836","320.9765625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133719983191","1","0","924.375","-61.5","6.14205907469411","351.9140625",""
"AAAA ABCD ABCD ABCD ABCD E019","4.25","1414133720005551","1","0","924.375","-63.5","0.116582539879309","6.6796875",""
"AAAA ABCD ABCD ABCD ABCD E019","4.88","1414133720037943","1","0","924.375","-66.5","0.650407854063512","37.265625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133720069927","1","0","924.375","-69.5","1.46034971006713","83.671875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133720096411","1","0","924.375","-71.5","2.04326240946367","117.0703125",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.19","1414133720121636","1","0","924.375","-78.5","5.79844737820772","332.2265625",""
"AAAA ABCD ABCD ABCD ABCD E019","3.19","1414133720289883","1","0","924.375","-67","2.96365088219506","169.8046875",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.88","1414133720320677","1","0","924.375","-64.5","0.141126232485479","8.0859375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133720343687","1","0","924.375","-63","0.306796157577128","17.578125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133720385485","1","0","924.375","-60.5","0.595184545699629","34.1015625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133720399469","1","0","924.375","-60","0.638136007760427","36.5625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133720440188","1","0","924.375","-59","0.822213702306704","47.109375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133720461676","1","0","924.375","-58","1.00015547370144","57.3046875",""
"AAAA ABCD ABCD ABCD ABCD E019","4.06","1414133720496122","1","0","924.375","-57.5","1.20264093770234","68.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133720517758","1","0","924.375","-57","4.57126274789921","261.9140625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133720548432","1","0","924.375","-57","1.60761186570415","92.109375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133720566641","1","0","924.375","-57","4.88419482862788","279.84375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133720603863","1","0","924.375","-56.5","5.12963175468958","293.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133720628963","1","0","924.375","-56.5","5.26462206402352","301.640625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133720663648","1","0","924.375","-57","5.36893275759974","307.6171875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133720683213","1","0","924.375","-57","5.31370944923586","304.453125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133720707795","1","0","924.375","-57","5.25848614087198","301.2890625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133720739251","1","0","924.375","-57","5.30757352608432","304.1015625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133720762692","1","0","924.375","-57.5","5.37506868075129","307.96875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133720798300","1","0","924.375","-57","5.46097160487288","312.890625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133720826828","1","0","924.375","-57","5.47937937432751","313.9453125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133720842725","1","0","924.375","-57","5.43029198911517","311.1328125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133720878454","1","0","924.375","-57","5.39961237335746","309.375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133720904173","1","0","924.375","-57.5","5.44256383541826","311.8359375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133720926810","1","0","924.375","-57.5","5.46710752802443","313.2421875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133720963578","1","0","924.375","-57.5","5.4916512206306","314.6484375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133720991625","1","0","924.375","-57.5","5.46710752802443","313.2421875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133721017070","1","0","924.375","-57.5","2.34392264388926","134.296875",""
