"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.56","1414133360041440","1","0","924.375","-61","0.938796242186012","53.7890625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133360078074","1","0","924.375","-61.5","0.282252464970958","16.171875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133360101258","1","0","924.375","-61.5","6.19114645990645","354.7265625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133360123889","1","0","924.375","-61","5.86594253287469","336.09375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133360160582","1","0","924.375","-60.5","5.52233083638831","316.40625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133360183787","1","0","924.375","-60.5","2.22120418085841","127.265625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133360218973","1","0","924.375","-60","1.98190317794825","113.5546875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133360241134","1","0","924.375","-59.5","1.82850509915968","104.765625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133360267814","1","0","924.375","-59.5","1.71805848243192","98.4375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133360290093","1","0","924.375","-59","1.61988371200724","92.8125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133360333277","1","0","924.375","-59","1.54011671103718","88.2421875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133360352152","1","0","924.375","-59","1.54625263418873","88.59375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133360389203","1","0","924.375","-59","1.45421378691559","83.3203125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133360408623","1","0","924.375","-59","4.50376759323224","258.046875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133360439486","1","0","924.375","-59","1.2394564766116","71.015625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133360456895","1","0","924.375","-59","1.16582539879309","66.796875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133360496089","1","0","924.375","-59","0.816077779155161","46.7578125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133360518142","1","0","924.375","-59","0.865165164367502","49.5703125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133360544700","1","0","924.375","-59","0.779262240245906","44.6484375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133360574642","1","0","924.375","-58.5","0.74244670133665","42.5390625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133360607507","1","0","924.375","-59","0.773126317094363","44.296875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133360624503","1","0","924.375","-59","0.809941856003619","46.40625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133360663647","1","0","924.375","-59.5","0.699495239275852","40.078125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133360688237","1","0","924.375","-59.5","0.748582624488193","42.890625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133360711818","1","0","924.375","-59","0.846757394912874","48.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133360738653","1","0","924.375","-58.5","0.797670009700533","45.703125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133360777090","1","0","924.375","-58.5","0.914252549579842","52.3828125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133360798189","1","0","924.375","-58.5","0.9081166264283","52.03125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133360833063","1","0","924.375","-59","0.785398163397448","45",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133360855573","1","0","924.375","-59.5","0.834485548609789","47.8125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133360878913","1","0","924.375","-59.5","0.846757394912874","48.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133360912996","1","0","924.375","-59.5","1.04310693576224","59.765625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133360943062","1","0","924.375","-59.5","1.17809724509617","67.5",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133360957280","1","0","924.375","-59.5","1.20264093770234","68.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133360994235","1","0","924.375","-60","1.2824079386724","73.4765625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133361013924","1","0","924.375","-60","1.30695163127857","74.8828125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133361056034","1","0","924.375","-60.5","1.30695163127857","74.8828125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133361078408","1","0","924.375","-60.5","1.34376717018782","76.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361105396","1","0","924.375","-61","1.41739824800633","81.2109375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133361136860","1","0","924.375","-61.5","1.54625263418873","88.59375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133361168664","1","0","924.375","-61.5","1.5278448647341","87.5390625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133361185543","1","0","924.375","-62","1.55238855734027","88.9453125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133361221401","1","0","924.375","-62","1.60761186570415","92.109375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133361244663","1","0","924.375","-62","1.62601963515878","93.1640625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133361270438","1","0","924.375","-62.5","4.7430685961424","271.7578125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133361299652","1","0","924.375","-62.5","4.77374821190012","273.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133361325659","1","0","924.375","-62.5","4.81056375080937","275.625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361349508","1","0","924.375","-62.5","1.70578663612883","97.734375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133361385643","1","0","924.375","-62.5","1.79168956025043","102.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361407815","1","0","924.375","-62.5","1.77941771394734","101.953125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133361433319","1","0","924.375","-62.5","4.87805890547634","279.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133361456478","1","0","924.375","-62.5","4.91487444438559","281.6015625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133361490827","1","0","924.375","-62.5","4.87805890547634","279.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133361520203","1","0","924.375","-62.5","1.69351478982575","97.03125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361551840","1","0","924.375","-62.5","1.63215555831032","93.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133361578442","1","0","924.375","-62.5","1.63829148146186","93.8671875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133361607181","1","0","924.375","-63","1.56466040364335","89.6484375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133361636396","1","0","924.375","-63.5","1.46648563321867","84.0234375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361664215","1","0","924.375","-63.5","1.44807786376405","82.96875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133361691573","1","0","924.375","-63.5","1.40512640170325","80.5078125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133361715247","1","0","924.375","-63","4.48535982377761","256.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133361733983","1","0","924.375","-63.5","1.33149532388474","76.2890625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133361774391","1","0","924.375","-63","1.27013609236931","72.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133361801098","1","0","924.375","-63","4.38104913020139","251.015625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133361830454","1","0","924.375","-63","1.22104870715697","69.9609375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133361855002","1","0","924.375","-63","1.21491278400543","69.609375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133361888681","1","0","924.375","-62.5","1.22104870715697","69.9609375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133361902244","1","0","924.375","-62.5","1.23332055346006","70.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133361944963","1","0","924.375","-62.5","1.24559239976314","71.3671875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133361972779","1","0","924.375","-62.5","1.26400016921777","72.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133362003179","1","0","924.375","-62.5","1.28854386182394","73.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133362028280","1","0","924.375","-62.5","1.30695163127857","74.8828125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133362056555","1","0","924.375","-62","1.34990309333936","77.34375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133362080460","1","0","924.375","-62","1.34376717018782","76.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133362117128","1","0","924.375","-62","1.34990309333936","77.34375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133362138800","1","0","924.375","-61.5","1.30081570812702","74.53125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133362174466","1","0","924.375","-62","1.27627201552085","73.125",""
