"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133619271186","1","0","924.375","-64.5","5.74935999299538","329.4140625",""
"AAAA ABCD ABCD ABCD ABCD E019","3.50","1414133619288906","1","0","924.375","-64.5","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133619332675","1","0","924.375","-65","5.82912699396544","333.984375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133619358914","1","0","924.375","-65","5.83526291711698","334.3359375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133619389835","1","0","924.375","-65.5","5.83526291711698","334.3359375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133619406538","1","0","924.375","-65.5","5.85980660972315","335.7421875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133619447254","1","0","924.375","-66","5.9395736106932","340.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.19","1414133619467626","1","0","924.375","-66","5.99479691905709","343.4765625",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.13","1414133619497105","1","0","924.375","-66.5","6.03774838111788","345.9375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133619520114","1","0","924.375","-67","6.01320468851171","344.53125",""
"AAAA ABCD ABCD ABCD ABCD E019","4.06","1414133619558675","1","0","924.375","-67.5","5.98866099590554","343.125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133619574170","1","0","924.375","-67.5","2.89001980437655","165.5859375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.94","1414133619603656","1","0","924.375","-68","6.05615615057251","346.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133619627841","1","0","924.375","-68","6.05002022742097","346.640625",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.88","1414133619666036","1","0","924.375","-68.5","6.09910761263331","349.453125",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133619690349","1","0","924.375","-69","6.08069984317868","348.3984375",""
"AAAA ABCD ABCD ABCD ABCD E019","6.81","1414133619720619","1","0","924.375","-69","5.97638914960246","342.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133619747740","1","0","924.375","-69","5.95798138014783","341.3671875",""
"AAAA ABCD ABCD ABCD ABCD E019","5.63","1414133619770745","1","0","924.375","-69.5","5.97638914960246","342.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133619802966","1","0","924.375","-69.5","6.01934061166326","344.8828125",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.81","1414133619837449","1","0","924.375","-70","6.05615615057251","346.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","-6.50","1414133619856854","1","0","924.375","-70","6.08683576633022","348.75",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133619890648","1","0","924.375","-70","6.05615615057251","346.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","-4.38","1414133619917876","1","0","924.375","-70","6.03161245796634","345.5859375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133619936335","1","0","924.375","-70.5","2.80411688025495","160.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","8.06","1414133619972883","1","0","924.375","-70.5","5.96411730329937","341.71875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133620000836","1","0","924.375","-70","5.9395736106932","340.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","4.56","1414133620027382","1","0","924.375","-70.5","5.97025322645092","342.0703125",""
"AAAA ABCD ABCD ABCD ABCD E019","3.94","1414133620052002","1","0","924.375","-70","5.95184545699629","341.015625",""
"AAAA ABCD ABCD ABCD ABCD E019","3.50","1414133620082635","1","0","924.375","-70.5","6.00093284220863","343.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133620119324","1","0","924.375","-70.5","6.01320468851171","344.53125",""
"AAAA ABCD ABCD ABCD ABCD E019","4.06","1414133620133930","1","0","924.375","-70.5","5.91502991808703","338.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133620166625","1","0","924.375","-70","5.982525072754","342.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","10.63","1414133620195403","1","0","924.375","-70","5.86594253287469","336.09375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133620230583","1","0","924.375","-70","6.03161245796634","345.5859375",""
"AAAA ABCD ABCD ABCD ABCD E019","3.81","1414133620250868","1","0","924.375","-70","5.95798138014783","341.3671875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620286208","1","0","924.375","-70.5","5.91502991808703","338.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","4.06","1414133620300086","1","0","924.375","-70.5","5.92730176439012","339.609375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620338903","1","0","924.375","-70.5","5.9395736106932","340.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133620361782","1","0","924.375","-70.5","2.79798095710341","160.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133620386414","1","0","924.375","-70.5","5.94570953384475","340.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","-7.13","1414133620413028","1","0","924.375","-70.5","5.97638914960246","342.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620445213","1","0","924.375","-70.5","5.95798138014783","341.3671875",""
"AAAA ABCD ABCD ABCD ABCD E019","3.94","1414133620471743","1","0","924.375","-70.5","5.97638914960246","342.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133620505378","1","0","924.375","-70.5","6.04388430426943","346.2890625",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.56","1414133620531152","1","0","924.375","-70.5","5.95184545699629","341.015625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620556735","1","0","924.375","-70","5.8966221486324","337.8515625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133620583999","1","0","924.375","-70.5","5.982525072754","342.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133620612682","1","0","924.375","-70.5","5.96411730329937","341.71875",""
"AAAA ABCD ABCD ABCD ABCD E019","-4.06","1414133620635111","1","0","924.375","-70.5","6.00093284220863","343.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","3.19","1414133620668230","1","0","924.375","-70.5","5.982525072754","342.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620687222","1","0","924.375","-71","6.00093284220863","343.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133620723304","1","0","924.375","-70.5","5.97025322645092","342.0703125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133620753193","1","0","924.375","-70.5","5.9395736106932","340.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133620778462","1","0","924.375","-70.5","5.97025322645092","342.0703125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133620804921","1","0","924.375","-70.5","5.90889399493549","338.5546875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133620837008","1","0","924.375","-70.5","5.98866099590554","343.125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133620862955","1","0","924.375","-70.5","5.9395736106932","340.3125",""
"AAAA ABCD ABCD ABCD ABCD E019","3.94","1414133620894205","1","0","924.375","-70.5","5.92116584123858","339.2578125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133620920987","1","0","924.375","-70.5","5.94570953384475","340.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.56","1414133620948169","1","0","924.375","-70.5","5.9395736106932","340.3125",""
