"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133149747691","1","0","924.375","-66","0.859029241215959","49.21875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133149817277","1","0","924.375","-67.5","1.07992247467149","61.875",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.19","1414133149922016","1","0","924.375","-66.5","0.773126317094363","44.296875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133149951176","1","0","924.375","-63.5","0.791534086548991","45.3515625",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.81","1414133149989456","1","0","924.375","-64","0.9081166264283","52.03125",""
"AAAA ABCD ABCD ABCD ABCD E019","6.50","1414133150037533","1","0","924.375","-63.5","0.466330159517235","26.71875",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133150092657","1","0","924.375","-66.5","0.325203927031756","18.6328125",""
"AAAA ABCD ABCD ABCD ABCD E019","4.69","1414133150547235","1","0","924.375","-64","5.0314569842649","288.28125",""
"AAAA ABCD ABCD ABCD ABCD E019","4.69","1414133150610297","1","0","924.375","-58","5.13576767784113","294.2578125",""
"AAAA ABCD ABCD ABCD ABCD E019","-17.69","1414133150646131","1","0","924.375","-65","5.18485506305347","297.0703125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133150680985","1","0","924.375","-66.5","5.27075798717506","301.9921875",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.50","1414133150779228","1","0","924.375","-62.5","5.57141822160065","319.21875",""
"AAAA ABCD ABCD ABCD ABCD E019","-28.06","1414133150811107","1","0","924.375","-59.5","5.55914637529756","318.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","-12.31","1414133150847038","1","0","924.375","-62.5","5.14803952414421","294.9609375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133151034671","1","0","924.375","-63","5.92730176439012","339.609375",""
"AAAA ABCD ABCD ABCD ABCD E019","3.50","1414133151065504","1","0","924.375","-62.5","5.85980660972315","335.7421875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133151095053","1","0","924.375","-60","5.44256383541826","311.8359375",""
"AAAA ABCD ABCD ABCD ABCD E019","-4.38","1414133151119169","1","0","924.375","-58","5.19712690935655","297.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133151160532","1","0","924.375","-60.5","5.47937937432751","313.9453125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133151237834","1","0","924.375","-58.5","5.04372883056799","288.984375",""
