"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133555544859","1","0","924.375","-80.5","4.75534044244549","272.4609375",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.13","1414133555569554","1","0","924.375","-81","4.50990351638379","258.3984375",""
"AAAA ABCD ABCD ABCD ABCD E019","-6.50","1414133555605112","1","0","924.375","-80.5","4.00062189480575","229.21875",""
"AAAA ABCD ABCD ABCD ABCD E019","15.25","1414133555629347","1","0","924.375","-80","0.380427235395639","21.796875",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.56","1414133555664205","1","0","924.375","-80.5","0.0920388472731385","5.2734375",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.81","1414133555772854","1","0","924.375","-80.5","5.02532106111336","287.9296875",""
"AAAA ABCD ABCD ABCD ABCD E019","3.19","1414133555943560","1","0","924.375","-72","0.766990393942821","43.9453125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133556069440","1","0","924.375","-70.5","1.61988371200724","92.8125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133556092335","1","0","924.375","-69.5","1.89600025382665","108.6328125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133556123975","1","0","924.375","-68","4.7860200582032","274.21875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133556140187","1","0","924.375","-67.5","4.80442782765783","275.2734375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133556178526","1","0","924.375","-68.5","1.74260217503809","99.84375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133556208386","1","0","924.375","-69.5","1.72419440558346","98.7890625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133556242658","1","0","924.375","-70","5.00691329165873","286.875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133556260483","1","0","924.375","-70","5.08668029262879","291.4453125",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.88","1414133556291347","1","0","924.375","-69.5","1.98803910109979","113.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133556313849","1","0","924.375","-69.5","1.93895171588745","111.09375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133556350850","1","0","924.375","-69.5","1.96349540849362","112.5",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133556367015","1","0","924.375","-70","2.03712648631213","116.71875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133556402015","1","0","924.375","-70.5","2.00644687055442","114.9609375",""
"AAAA ABCD ABCD ABCD ABCD E019","7.44","1414133556430707","1","0","924.375","-70","5.00691329165873","286.875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133556461938","1","0","924.375","-70.5","2.07394202522139","118.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.44","1414133556485839","1","0","924.375","-71","2.13530125673681","122.34375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133556516153","1","0","924.375","-71","2.27029156607075","130.078125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133556542734","1","0","924.375","-71.5","2.20893233455532","126.5625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133556572265","1","0","924.375","-72","5.30143760293278","303.75",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133556587983","1","0","924.375","-72","2.15370902619144","123.3984375",""
"AAAA ABCD ABCD ABCD ABCD E019","-3.19","1414133556621288","1","0","924.375","-72","5.1603113704473","295.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133556643007","1","0","924.375","-72","5.19099098620501","297.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","7.75","1414133556682074","1","0","924.375","-72","1.9021361769782","108.984375",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.44","1414133556698303","1","0","924.375","-72.5","1.97576725479671","113.203125",""
"AAAA ABCD ABCD ABCD ABCD E019","-4.06","1414133556737295","1","0","924.375","-72.5","2.13530125673681","122.34375",""
"AAAA ABCD ABCD ABCD ABCD E019","-2.44","1414133556757419","1","0","924.375","-72.5","2.09848571782756","120.234375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.19","1414133556791666","1","0","924.375","-73","2.07394202522139","118.828125",""
"AAAA ABCD ABCD ABCD ABCD E019","6.81","1414133556815512","1","0","924.375","-72.5","1.93895171588745","111.09375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133556840393","1","0","924.375","-72.5","2.05553425576676","117.7734375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133556873408","1","0","924.375","-72.5","1.95735948534208","112.1484375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133556899505","1","0","924.375","-72","2.04939833261522","117.421875",""
"AAAA ABCD ABCD ABCD ABCD E019","-7.13","1414133556921117","1","0","924.375","-72.5","5.1603113704473","295.6640625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133556955434","1","0","924.375","-72","1.84077694546277","105.46875",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133556980612","1","0","924.375","-72","2.00644687055442","114.9609375",""
