"EPC","DopplerShift(Hz)","Time","Antenna","TxPower","Frequency(MHz)","RSS(dbm)","PhaseAngle(Radian)","PhaseAngle(Degree)",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133840398208","1","0","924.375","-60","5.55914637529756","318.515625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133840414394","1","0","924.375","-60","5.58982599105528","320.2734375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133840452896","1","0","924.375","-59.5","5.61436968366145","321.6796875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133840474338","1","0","924.375","-59","5.63277745311607","322.734375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133840508045","1","0","924.375","-59","2.54640810789016","145.8984375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133840540197","1","0","924.375","-59.5","5.70027260778304","326.6015625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133840575953","1","0","924.375","-59.5","5.72481630038921","328.0078125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133840596372","1","0","924.375","-60","5.75549591614693","329.765625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133840627904","1","0","924.375","-60","5.77390368560155","330.8203125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133840655110","1","0","924.375","-60.5","5.76163183929847","330.1171875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133840687257","1","0","924.375","-60.5","5.74322406984384","329.0625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133840706731","1","0","924.375","-60.5","5.76776776245001","330.46875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133840741066","1","0","924.375","-60","5.72481630038921","328.0078125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133840763646","1","0","924.375","-60","5.72481630038921","328.0078125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133840797158","1","0","924.375","-59.5","2.60776733940559","149.4140625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133840823132","1","0","924.375","-59.5","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133840845730","1","0","924.375","-60","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.50","1414133840875882","1","0","924.375","-60","5.72481630038921","328.0078125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133840907421","1","0","924.375","-60","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","-1.50","1414133840931185","1","0","924.375","-60.5","5.75549591614693","329.765625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133840954385","1","0","924.375","-60.5","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133840985602","1","0","924.375","-60.5","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133841012072","1","0","924.375","-60.5","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133841033280","1","0","924.375","-60.5","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133841069317","1","0","924.375","-60","5.6941366846315","326.25",""
"AAAA ABCD ABCD ABCD ABCD E019","3.19","1414133841097218","1","0","924.375","-60","5.66345706887379","324.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133841124625","1","0","924.375","-60","5.68800076147996","325.8984375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133841153265","1","0","924.375","-60","5.66345706887379","324.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133841184164","1","0","924.375","-60","5.6941366846315","326.25",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133841200888","1","0","924.375","-60","5.66959299202533","324.84375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133841239249","1","0","924.375","-60","5.71254445408613","327.3046875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133841259364","1","0","924.375","-60","5.6941366846315","326.25",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133841289554","1","0","924.375","-60","5.67572891517687","325.1953125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133841321591","1","0","924.375","-60","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133841349430","1","0","924.375","-60","5.66345706887379","324.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","3.94","1414133841377290","1","0","924.375","-60","5.66959299202533","324.84375",""
"AAAA ABCD ABCD ABCD ABCD E019","2.25","1414133841404598","1","0","924.375","-60","5.68186483832841","325.546875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133841419656","1","0","924.375","-60.5","5.67572891517687","325.1953125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133841458058","1","0","924.375","-60.5","5.70027260778304","326.6015625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133841485431","1","0","924.375","-60","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.88","1414133841511579","1","0","924.375","-60","5.72481630038921","328.0078125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133841538715","1","0","924.375","-60.5","5.70640853093458","326.953125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133841570124","1","0","924.375","-60","5.70640853093458","326.953125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133841592357","1","0","924.375","-60.5","5.71868037723767","327.65625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133841618482","1","0","924.375","-60.5","5.6941366846315","326.25",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133841641798","1","0","924.375","-60.5","5.6941366846315","326.25",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133841681191","1","0","924.375","-60","5.70640853093458","326.953125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133841698626","1","0","924.375","-60","5.70640853093458","326.953125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133841737857","1","0","924.375","-60","5.68186483832841","325.546875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133841755435","1","0","924.375","-60","5.68800076147996","325.8984375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133841785087","1","0","924.375","-60","5.67572891517687","325.1953125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.31","1414133841815635","1","0","924.375","-60","5.68186483832841","325.546875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133841849995","1","0","924.375","-60","5.66345706887379","324.4921875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133841872151","1","0","924.375","-60","5.68800076147996","325.8984375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133841895610","1","0","924.375","-60.5","5.70027260778304","326.6015625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133841927666","1","0","924.375","-60.5","5.7370881466923","328.7109375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133841961938","1","0","924.375","-60.5","5.76776776245001","330.46875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133841977321","1","0","924.375","-60.5","5.76163183929847","330.1171875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133842012862","1","0","924.375","-60.5","5.80458330135927","332.578125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.88","1414133842036409","1","0","924.375","-60","5.81685514766235","333.28125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133842066045","1","0","924.375","-60","5.79231145505618","331.875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133842090429","1","0","924.375","-60","5.81685514766235","333.28125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133842125541","1","0","924.375","-60","5.82912699396544","333.984375",""
"AAAA ABCD ABCD ABCD ABCD E019","1.63","1414133842148668","1","0","924.375","-60","5.84753476342006","335.0390625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133842180700","1","0","924.375","-60","5.87821437917778","336.796875",""
"AAAA ABCD ABCD ABCD ABCD E019","2.56","1414133842195573","1","0","924.375","-60","5.85367068657161","335.390625",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.56","1414133842227825","1","0","924.375","-60","5.8966221486324","337.8515625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133842258501","1","0","924.375","-60","5.91502991808703","338.90625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133842293261","1","0","924.375","-60","5.93343768754166","339.9609375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133842314377","1","0","924.375","-60","5.90275807178395","338.203125",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133842348171","1","0","924.375","-60","5.92116584123858","339.2578125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.88","1414133842376231","1","0","924.375","-60","5.89048622548086","337.5",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133842407548","1","0","924.375","-60","5.92116584123858","339.2578125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133842427901","1","0","924.375","-60","5.87207845602623","336.4453125",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.88","1414133842467164","1","0","924.375","-60","5.90889399493549","338.5546875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.94","1414133842492156","1","0","924.375","-60","5.90275807178395","338.203125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133842518101","1","0","924.375","-60","5.85367068657161","335.390625",""
"AAAA ABCD ABCD ABCD ABCD E019","1.19","1414133842536595","1","0","924.375","-60","5.87207845602623","336.4453125",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133842575830","1","0","924.375","-60","5.84753476342006","335.0390625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133842603728","1","0","924.375","-60","5.84753476342006","335.0390625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.13","1414133842629182","1","0","924.375","-60","5.80458330135927","332.578125",""
"AAAA ABCD ABCD ABCD ABCD E019","0.56","1414133842655563","1","0","924.375","-60","5.81071922451081","332.9296875",""
"AAAA ABCD ABCD ABCD ABCD E019","-0.25","1414133842687960","1","0","924.375","-60","5.7800396087531","331.171875",""
"AAAA ABCD ABCD ABCD ABCD E019","0.00","1414133842707541","1","0","924.375","-60","5.79231145505618","331.875",""
"AAAA ABCD ABCD ABCD ABCD E019","1.81","1414133842736287","1","0","924.375","-60.5","5.74935999299538","329.4140625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133842770311","1","0","924.375","-60.5","5.74322406984384","329.0625",""
"AAAA ABCD ABCD ABCD ABCD E019","0.88","1414133842794971","1","0","924.375","-60.5","5.73095222354076","328.359375",""
"AAAA ABCD ABCD ABCD ABCD E019","0.25","1414133842819211","1","0","924.375","-60.5","5.70027260778304","326.6015625",""
"AAAA ABCD ABCD ABCD ABCD E019","2.44","1414133842859206","1","0","924.375","-60.5","5.6511852225707","323.7890625",""
